source,target,type,value
M5::slide_32,Fazit & Ausblick,FOCUSES_ON,
M5::slide_33,Institut für Traumabearbeitung und Weiterbildung Frankfurt,FOCUSES_ON,
M6::slide_1,"Übertragung, Gegenübertragung & Grenzen im Umgang mit Traumatisierten",FOCUSES_ON,
M6::slide_2,Lernziele dieses Moduls,FOCUSES_ON,
M6::slide_3,Gliederung,FOCUSES_ON,
M6::slide_4,Einführung:,FOCUSES_ON,
M6::slide_5,Belastungsfaktoren der sozialen Arbeit,FOCUSES_ON,
M6::slide_6,07.04.2025,FOCUSES_ON,
M6::slide_7,Charakteristische Merkmale von Klient_innen,FOCUSES_ON,
M6::slide_8,Spezifische Übertragungsangebote in der sozialen Arbeit,FOCUSES_ON,
M6::slide_9,Spezifische Übertragungsangebote in der sozialen Arbeit,FOCUSES_ON,
M6::slide_10,Typische Gegenübertragungshaltungen,FOCUSES_ON,
M6::slide_11,Gegenübertragung im engeren Sinn,FOCUSES_ON,
M6::slide_12,Häufige Übertragungs-Gegenübertragungsaspekte,FOCUSES_ON,
M6::slide_13,Wenn Helfer selbst traumatisiert sind,FOCUSES_ON,
M6::slide_14,Typische Gegenübertragungshaltungen,FOCUSES_ON,
M6::slide_15,Eine typische Äußerung,FOCUSES_ON,
M6::slide_16,Gegenübertragung als Erkenntnisweg,FOCUSES_ON,
M6::slide_17,07.04.2025,FOCUSES_ON,
M6::slide_18,07.04.2025,FOCUSES_ON,
M6::slide_19,Eine hilfreiche Beratung fängt bei uns selbst an!,FOCUSES_ON,
M6::slide_20,"Interkulturelle Kompetenz (Sue und Sue, 2013)",FOCUSES_ON,
M6::slide_21,19.10.2018,FOCUSES_ON,
M6::slide_22,19.10.2018,FOCUSES_ON,
M6::slide_23,Dissoziation,FOCUSES_ON,
M6::slide_24,07.04.2025,FOCUSES_ON,
M6::slide_25,07.04.2025,FOCUSES_ON,
M7::slide_1,KOMPLEXE TRAUMATISIERUNG & LANGZEITFOLGEN,FOCUSES_ON,
M7::slide_2,GLIEDERUNG,FOCUSES_ON,
M7::slide_3,"TRAUMATISIERUNGEN KÖNNEN DAS LEBEN TIEFGREIFEND VERÄNDERN – BESONDERS, WENN SIE WIEDERHOLT UND IN BEZIEHUNGSKONTEXTEN STATTFINDEN.KOMPLEXE TRAUMATA BETREFFEN NICHT NUR DIE PSYCHE, SONDERN AUCH IDENTITÄT, BINDUNGSFÄHIGKEIT UND KÖRPERWAHRNEHMUNG.DIESE PRÄSENTATION GIBT EINEN ÜBERBLICK ÜBER URSACHEN, FOLGEN UND BEWÄHRTE INTERVENTIONSANSÄTZE BEI KOMPLEXER TRAUMATISIERUNG.",FOCUSES_ON,
M7::slide_4,WAS IST EIN TRAUMA? – GRUNDBEGRIFFE,FOCUSES_ON,
M7::slide_5,Einzeltrauma vs. Komplextrauma,FOCUSES_ON,
M7::slide_6,Komplextrauma:,FOCUSES_ON,
M7::slide_7,Hauptunterschiede,FOCUSES_ON,
M7::slide_8,Dissoziative Störungen:,FOCUSES_ON,
M7::slide_9,Depersonalisation/Derealisation:,FOCUSES_ON,
M7::slide_10,Dissoziative Amnesie:,FOCUSES_ON,
M7::slide_11,Dissoziative Identitätsstörung (DIS):,FOCUSES_ON,
M7::slide_12,Behandlung komplexer PTBS & dissoziativer Störungen,FOCUSES_ON,
M7::slide_13,Komplexe PTBS nach J.L. Herman (1992),FOCUSES_ON,
M7::slide_14,Therapieansätze:,FOCUSES_ON,
M7::slide_15,Weitere Therapieansätze:,FOCUSES_ON,
M7::slide_16,Phasenorientierte Therapie,FOCUSES_ON,
M7::slide_17,STABILISIERUNG - WAS IST DAS?,FOCUSES_ON,
M7::slide_18,Was ist Stabilisierung?,FOCUSES_ON,
M7::slide_19,Stabilisierung kann nur auf freiwilliger Basis geschehen.,FOCUSES_ON,
M7::slide_20,Versorgung akut-traumatisierter Menschen,FOCUSES_ON,
M7::slide_21,Frühe Phase – Symptomkontrolle,FOCUSES_ON,
M7::slide_22,Sicherheit,FOCUSES_ON,
M7::slide_23,Da sein,FOCUSES_ON,
M7::slide_24,Stress reduzieren,FOCUSES_ON,
M7::slide_25,Stabilisierungstechniken,FOCUSES_ON,
M7::slide_26,Psychohygiene,FOCUSES_ON,
M7::slide_27,"Pädagogik der Selbstbemächtigung (Weiß, 2009)",FOCUSES_ON,
M7::slide_28,DISSOZIATION IN STUFEN,FOCUSES_ON,
M7::slide_29,Dissoziation,FOCUSES_ON,
M7::slide_30,Dissoziation,FOCUSES_ON,
M7::slide_31,Dissoziation,FOCUSES_ON,
M7::slide_32,Dissoziation,FOCUSES_ON,
M7::slide_33,Hyperventilation,FOCUSES_ON,
M7::slide_34,Hyperventilation,FOCUSES_ON,
M7::slide_35,Hyperventilation,FOCUSES_ON,
M7::slide_36,Interventionen,FOCUSES_ON,
M7::slide_37,Intervention,FOCUSES_ON,
M7::slide_38,Intervention,FOCUSES_ON,
M7::slide_39,Distanzierungstechniken,FOCUSES_ON,
M7::slide_40,DistanzierungstechnikenFunktion,FOCUSES_ON,
M7::slide_41,Distanzierungstechnikenwichtige Elemente,FOCUSES_ON,
M7::slide_42,Grounding,FOCUSES_ON,
M7::slide_43,Grounding,FOCUSES_ON,
M7::slide_44,Grounding,FOCUSES_ON,
M7::slide_45,Prävention,FOCUSES_ON,
M7::slide_46,Distanzierungstechniken,FOCUSES_ON,
M7::slide_47,Distanzierungstechniken,FOCUSES_ON,
M7::slide_48,Achtsamkeitsübung,FOCUSES_ON,
M7::slide_49,Atemübung,FOCUSES_ON,
M7::slide_51,54321- Sehen-Hören-Empfinden,FOCUSES_ON,
M7::slide_52,Ablenkung durch Rechnen,FOCUSES_ON,
M7::slide_53,Überraschungsei zusammenbauenund eine Geschichte erzählen,FOCUSES_ON,
M7::slide_54,Hochstuhltechnik,FOCUSES_ON,
M7::slide_55,Das weiße Blatt,FOCUSES_ON,
M7::slide_56,Gegenstand,FOCUSES_ON,
M7::slide_57,Ressourcenanker,FOCUSES_ON,
M7::slide_58,Zielsetzungen der Übungen:,FOCUSES_ON,
M7::slide_59,Zielsetzungen der Übungen:,FOCUSES_ON,
M7::slide_60,Fazit,FOCUSES_ON,
M7::slide_61,Vielen Dank für,FOCUSES_ON,
M8::slide_1,Geschlechtsspezifische Gewalt (GBV) & Flucht,FOCUSES_ON,
M8::slide_2,Gliederung,FOCUSES_ON,
M8::slide_3,Einführung,FOCUSES_ON,
M8::slide_4,Hintergründe der Flucht von UMF,FOCUSES_ON,
M8::slide_5,Spezifische Hintergründe der Flucht von Mädchen und Frauen,FOCUSES_ON,
M8::slide_6,Formen geschlechtsspezifischer GewaltSexualisierte Gewalt:,FOCUSES_ON,
M8::slide_7,"Besondere Herausforderungen für geflüchtete Frauen, LGBTQ+ & nicht-binäre Personen",FOCUSES_ON,
M8::slide_8,Trauma- & schamsensible Gesprächsführung,FOCUSES_ON,
M8::slide_9,Schutzkonzepte & psychosoziale Unterstützung,FOCUSES_ON,
M8::slide_10,Auf der Flucht,FOCUSES_ON,
M8::slide_11,Auf der Flucht,FOCUSES_ON,
M8::slide_12,POTENTIELL TRAUMATISCHE EREIGNISSE,FOCUSES_ON,
M8::slide_13,08.04.2025,FOCUSES_ON,
M8::slide_14,Migration,FOCUSES_ON,
M8::slide_15,PHASEN DER MIGRATION,FOCUSES_ON,
M8::slide_16,Kulturelle Adoleszenz,FOCUSES_ON,
M8::slide_17,Phasen des Migrationsprozesses,FOCUSES_ON,
M8::slide_18,MIGRATION UND IDENTITÄT,FOCUSES_ON,
M8::slide_19,"sequentielle Traumatisierung (Keilson, 1979)",FOCUSES_ON,
M8::slide_20,Das Fremde und das Eigene,FOCUSES_ON,
M8::slide_21,DIE FRAGE NACH KULTUR,FOCUSES_ON,
M8::slide_22,Kultur ist ... I,FOCUSES_ON,
M8::slide_23,Kultur ist....,FOCUSES_ON,
M8::slide_24,„Kultur“ als Vermeidung,FOCUSES_ON,
M8::slide_25,Multi-Kulti,FOCUSES_ON,
M8::slide_26,Transkulturalität,FOCUSES_ON,
M8::slide_27,Transkulturalität,FOCUSES_ON,
M8::slide_28,"„Das Fremde ist in mir, also sind wir alle Fremde“(J. Kristeva1990)",FOCUSES_ON,
M8::slide_29,"Es ist ein Unmögliches sich in alltäglichen Situationen der Kultur zu entziehen, denn wir sind ständig Teil davon. Gerade deswegen kann es sich als schwer herausstellen, kulturelle Leistungen bewusst wahrzunehmen.",FOCUSES_ON,
M8::slide_30,Fazit,FOCUSES_ON,
M9::slide_1,"Gemeinschaftsbasierte Gewalt, Rassismus & psychosoziale Unterstützung",FOCUSES_ON,
M9::slide_2,Einführung:,FOCUSES_ON,
M9::slide_3,Gliederung:,FOCUSES_ON,
M9::slide_4,Definition gemeinschaftsbasierter Gewalt,FOCUSES_ON,
M9::slide_5,Auswirkungen gemeinschaftsbasierter Gewalt,FOCUSES_ON,
M9::slide_6,Soziale & kollektive Traumaweitergabe,FOCUSES_ON,
M9::slide_7,Konfliktsensible Unterstützung von Gruppen,FOCUSES_ON,
M9::slide_8,Prävention & Resilienzförderung,FOCUSES_ON,
M9::slide_9,Struktureller & individueller Rassismus,FOCUSES_ON,
M9::slide_10,Diskriminierungserfahrungen von Geflüchteten,FOCUSES_ON,
M9::slide_11,Unbewusste Vorurteile & deren Reflexion,FOCUSES_ON,
M9::slide_12,Handlungsmöglichkeiten für Helfende,FOCUSES_ON,
M9::slide_13,Fazit & Ausblick,FOCUSES_ON,
M10::slide_1,TRAUMA UND MIGRATION & KULTURSENSIBLE ARBEIT,FOCUSES_ON,
M10::slide_2,EINFÜHRUNG:,FOCUSES_ON,
M10::slide_3,GLIEDERUNG:,FOCUSES_ON,
M10::slide_4,WAS IST KULTURSCHOCK? KULTURSCHOCK – EIN PSYCHODYNAMISCHER PROZESS,FOCUSES_ON,
M10::slide_5,DIE 4 PHASEN DES KULTURSCHOCKS,FOCUSES_ON,
M10::slide_6,IDENTITÄTSVERLUST DURCH FLUCHT & MIGRATION,FOCUSES_ON,
M10::slide_7,PSYCHOSOZIALE FOLGEN VON IDENTITÄTSVERLUST,FOCUSES_ON,
M10::slide_8,ARBEIT MIT DOLMETSCHER:INNENWARUM SIND DOLMETSCHER:INNEN UNVERZICHTBAR?,FOCUSES_ON,
M10::slide_9,HERAUSFORDERUNGEN IN DER ZUSAMMENARBEIT,FOCUSES_ON,
M10::slide_10,GELINGENDE ZUSAMMENARBEIT MIT DOLMETSCHER:INNEN,FOCUSES_ON,
M10::slide_11,SPRACHBARRIEREN & KULTURELLE TABUSSPRACHBARRIEREN – MEHR ALS FEHLENDE WORTE,FOCUSES_ON,
M10::slide_12,KULTURELLE TABUS – SENSIBLE THEMEN,FOCUSES_ON,
M10::slide_13,KULTURSENSIBLE HALTUNG & PRAKTISCHE TIPPS,FOCUSES_ON,
M10::slide_14,PRAXISBEISPIELE FÜR KULTURSENSIBLE KOMMUNIKATION,FOCUSES_ON,
M10::slide_15,FAZIT:,FOCUSES_ON,
06.04.2025,Situative,HAS_PHASE,Situative
06.04.2025,knowledge,HAS_COMPETENCE,knowledge
06.04.2025,middle,HAS_GRANULARITY,middle
07.04.2025,Coping & Consequences,HAS_PHASE,Coping & Consequences
07.04.2025,attitude,HAS_COMPETENCE,attitude
07.04.2025,middle,HAS_GRANULARITY,middle
08.04.2025,Situative,HAS_PHASE,Situative
08.04.2025,knowledge,HAS_COMPETENCE,knowledge
08.04.2025,middle,HAS_GRANULARITY,middle
18.05.2025,Unknown,HAS_PHASE,Unknown
18.05.2025,knowledge,HAS_COMPETENCE,knowledge
18.05.2025,middle,HAS_GRANULARITY,middle
19.10.2018,Antecedent,HAS_PHASE,Antecedent
19.10.2018,knowledge,HAS_COMPETENCE,knowledge
19.10.2018,middle,HAS_GRANULARITY,middle
54321- Sehen-Hören-Empfinden,Coping & Consequences,HAS_PHASE,Coping & Consequences
54321- Sehen-Hören-Empfinden,skill,HAS_COMPETENCE,skill
54321- Sehen-Hören-Empfinden,low,HAS_GRANULARITY,low
ARBEIT MIT DOLMETSCHER:INNENWARUM SIND DOLMETSCHER:INNEN UNVERZICHTBAR?,Coping & Consequences,HAS_PHASE,Coping & Consequences
ARBEIT MIT DOLMETSCHER:INNENWARUM SIND DOLMETSCHER:INNEN UNVERZICHTBAR?,knowledge,HAS_COMPETENCE,knowledge
ARBEIT MIT DOLMETSCHER:INNENWARUM SIND DOLMETSCHER:INNEN UNVERZICHTBAR?,middle,HAS_GRANULARITY,middle
Ablenkung durch Rechnen,Unknown,HAS_PHASE,Unknown
Ablenkung durch Rechnen,knowledge,HAS_COMPETENCE,knowledge
Ablenkung durch Rechnen,low,HAS_GRANULARITY,low
"Achte darauf, genug und regelmäßig zu essen und zu trinken",Coping & Consequences,HAS_PHASE,Coping & Consequences
"Achte darauf, genug und regelmäßig zu essen und zu trinken",skill,HAS_COMPETENCE,skill
"Achte darauf, genug und regelmäßig zu essen und zu trinken",low,HAS_GRANULARITY,low
Achtsamkeitsübung,Coping & Consequences,HAS_PHASE,Coping & Consequences
Achtsamkeitsübung,attitude,HAS_COMPETENCE,attitude
Achtsamkeitsübung,middle,HAS_GRANULARITY,middle
Akkulturationsprozesse,Antecedent,HAS_PHASE,Antecedent
Akkulturationsprozesse,knowledge,HAS_COMPETENCE,knowledge
Akkulturationsprozesse,middle,HAS_GRANULARITY,middle
Akutes Trauma – kurz und heftig :,Situative,HAS_PHASE,Situative
Akutes Trauma – kurz und heftig :,knowledge,HAS_COMPETENCE,knowledge
Akutes Trauma – kurz und heftig :,middle,HAS_GRANULARITY,middle
Angebote,Coping & Consequences,HAS_PHASE,Coping & Consequences
Angebote,skill,HAS_COMPETENCE,skill
Angebote,middle,HAS_GRANULARITY,middle
Atemübung,Coping & Consequences,HAS_PHASE,Coping & Consequences
Atemübung,skill,HAS_COMPETENCE,skill
Atemübung,low,HAS_GRANULARITY,low
Auf der Flucht,Situative,HAS_PHASE,Situative
Auf der Flucht,knowledge,HAS_COMPETENCE,knowledge
Auf der Flucht,middle,HAS_GRANULARITY,middle
Ausgänge der postexpositorischen Phase,Coping & Consequences,HAS_PHASE,Coping & Consequences
Ausgänge der postexpositorischen Phase,knowledge,HAS_COMPETENCE,knowledge
Ausgänge der postexpositorischen Phase,middle,HAS_GRANULARITY,middle
Auswirkungen auf den Körper – Das Trauma im Körpergedächtnis,Situative,HAS_PHASE,Situative
Auswirkungen auf den Körper – Das Trauma im Körpergedächtnis,skill,HAS_COMPETENCE,skill
Auswirkungen auf den Körper – Das Trauma im Körpergedächtnis,middle,HAS_GRANULARITY,middle
Auswirkungen auf die Identität,Antecedent,HAS_PHASE,Antecedent
Auswirkungen auf die Identität,knowledge,HAS_COMPETENCE,knowledge
Auswirkungen auf die Identität,middle,HAS_GRANULARITY,middle
Auswirkungen gemeinschaftsbasierter Gewalt,Coping & Consequences,HAS_PHASE,Coping & Consequences
Auswirkungen gemeinschaftsbasierter Gewalt,knowledge,HAS_COMPETENCE,knowledge
Auswirkungen gemeinschaftsbasierter Gewalt,middle,HAS_GRANULARITY,middle
Behandlung komplexer PTBS & dissoziativer Störungen,Coping & Consequences,HAS_PHASE,Coping & Consequences
Behandlung komplexer PTBS & dissoziativer Störungen,skill,HAS_COMPETENCE,skill
Behandlung komplexer PTBS & dissoziativer Störungen,middle,HAS_GRANULARITY,middle
Belastungsfaktoren der sozialen Arbeit,Unknown,HAS_PHASE,Unknown
Belastungsfaktoren der sozialen Arbeit,attitude,HAS_COMPETENCE,attitude
Belastungsfaktoren der sozialen Arbeit,middle,HAS_GRANULARITY,middle
Berücksichtigung von Konzentrations- und Aufmerksamkeitsstörungen,Unknown,HAS_PHASE,Unknown
Berücksichtigung von Konzentrations- und Aufmerksamkeitsstörungen,knowledge,HAS_COMPETENCE,knowledge
Berücksichtigung von Konzentrations- und Aufmerksamkeitsstörungen,middle,HAS_GRANULARITY,middle
Beschädigung der Grenzen zwischen den Generationen (Bohleber 2009),Unknown,HAS_PHASE,Unknown
Beschädigung der Grenzen zwischen den Generationen (Bohleber 2009),attitude,HAS_COMPETENCE,attitude
Beschädigung der Grenzen zwischen den Generationen (Bohleber 2009),middle,HAS_GRANULARITY,middle
"Besondere Herausforderungen für geflüchtete Frauen, LGBTQ+ & nicht-binäre Personen",Situative,HAS_PHASE,Situative
"Besondere Herausforderungen für geflüchtete Frauen, LGBTQ+ & nicht-binäre Personen",attitude,HAS_COMPETENCE,attitude
"Besondere Herausforderungen für geflüchtete Frauen, LGBTQ+ & nicht-binäre Personen",middle,HAS_GRANULARITY,middle
Besonderheiten in der Beratung/Therapie mit (traumatisierten) Geflüchteten,Coping & Consequences,HAS_PHASE,Coping & Consequences
Besonderheiten in der Beratung/Therapie mit (traumatisierten) Geflüchteten,knowledge,HAS_COMPETENCE,knowledge
Besonderheiten in der Beratung/Therapie mit (traumatisierten) Geflüchteten,middle,HAS_GRANULARITY,middle
Betrachtung verschiedener Stufen der Dissoziation,Coping & Consequences,HAS_PHASE,Coping & Consequences
Betrachtung verschiedener Stufen der Dissoziation,knowledge,HAS_COMPETENCE,knowledge
Betrachtung verschiedener Stufen der Dissoziation,middle,HAS_GRANULARITY,middle
Bindung,Unknown,HAS_PHASE,Unknown
Bindung,knowledge,HAS_COMPETENCE,knowledge
Bindung,middle,HAS_GRANULARITY,middle
Bindung und Trauma –Über die transgenerationale Weitergabe einer tiefen Erschütterung,Unknown,HAS_PHASE,Unknown
Bindung und Trauma –Über die transgenerationale Weitergabe einer tiefen Erschütterung,knowledge,HAS_COMPETENCE,knowledge
Bindung und Trauma –Über die transgenerationale Weitergabe einer tiefen Erschütterung,middle,HAS_GRANULARITY,middle
Biografische Schutzfaktoren,Antecedent,HAS_PHASE,Antecedent
Biografische Schutzfaktoren,knowledge,HAS_COMPETENCE,knowledge
Biografische Schutzfaktoren,middle,HAS_GRANULARITY,middle
Charakteristische Merkmale von Klient_innen,Coping & Consequences,HAS_PHASE,Coping & Consequences
Charakteristische Merkmale von Klient_innen,knowledge,HAS_COMPETENCE,knowledge
Charakteristische Merkmale von Klient_innen,middle,HAS_GRANULARITY,middle
Chronisches Trauma – dauerhaft belastend,Coping & Consequences,HAS_PHASE,Coping & Consequences
Chronisches Trauma – dauerhaft belastend,knowledge,HAS_COMPETENCE,knowledge
Chronisches Trauma – dauerhaft belastend,middle,HAS_GRANULARITY,middle
DER TRAUMATISCHE PROZESS,Unknown,HAS_PHASE,Unknown
DER TRAUMATISCHE PROZESS,knowledge,HAS_COMPETENCE,knowledge
DER TRAUMATISCHE PROZESS,middle,HAS_GRANULARITY,middle
DIE 4 PHASEN DES KULTURSCHOCKS,Antecedent,HAS_PHASE,Antecedent
DIE 4 PHASEN DES KULTURSCHOCKS,knowledge,HAS_COMPETENCE,knowledge
DIE 4 PHASEN DES KULTURSCHOCKS,middle,HAS_GRANULARITY,middle
DIE FRAGE NACH IDENTITÄT,Antecedent,HAS_PHASE,Antecedent
DIE FRAGE NACH IDENTITÄT,knowledge,HAS_COMPETENCE,knowledge
DIE FRAGE NACH IDENTITÄT,middle,HAS_GRANULARITY,middle
DIE FRAGE NACH KULTUR,Unknown,HAS_PHASE,Unknown
DIE FRAGE NACH KULTUR,knowledge,HAS_COMPETENCE,knowledge
DIE FRAGE NACH KULTUR,middle,HAS_GRANULARITY,middle
DIE PERITRAUMATISCHE SITUATION,Situative,HAS_PHASE,Situative
DIE PERITRAUMATISCHE SITUATION,knowledge,HAS_COMPETENCE,knowledge
DIE PERITRAUMATISCHE SITUATION,middle,HAS_GRANULARITY,middle
DISSOZIATION IN STUFEN,Coping & Consequences,HAS_PHASE,Coping & Consequences
DISSOZIATION IN STUFEN,knowledge,HAS_COMPETENCE,knowledge
DISSOZIATION IN STUFEN,middle,HAS_GRANULARITY,middle
Da sein,Coping & Consequences,HAS_PHASE,Coping & Consequences
Da sein,knowledge,HAS_COMPETENCE,knowledge
Da sein,middle,HAS_GRANULARITY,middle
Danke!,Unknown,HAS_PHASE,Unknown
Danke!,knowledge,HAS_COMPETENCE,knowledge
Danke!,middle,HAS_GRANULARITY,middle
Das Fremde und das Eigene,Unknown,HAS_PHASE,Unknown
Das Fremde und das Eigene,knowledge,HAS_COMPETENCE,knowledge
Das Fremde und das Eigene,middle,HAS_GRANULARITY,middle
Das Kind als Container,Unknown,HAS_PHASE,Unknown
Das Kind als Container,skill,HAS_COMPETENCE,skill
Das Kind als Container,middle,HAS_GRANULARITY,middle
Das Leben im Exil,Antecedent,HAS_PHASE,Antecedent
Das Leben im Exil,knowledge,HAS_COMPETENCE,knowledge
Das Leben im Exil,middle,HAS_GRANULARITY,middle
Das Lymbische System und die Emotionen,Coping & Consequences,HAS_PHASE,Coping & Consequences
Das Lymbische System und die Emotionen,knowledge,HAS_COMPETENCE,knowledge
Das Lymbische System und die Emotionen,middle,HAS_GRANULARITY,middle
Das Reptiliengehirn und seine Funktionen,Unknown,HAS_PHASE,Unknown
Das Reptiliengehirn und seine Funktionen,knowledge,HAS_COMPETENCE,knowledge
Das Reptiliengehirn und seine Funktionen,middle,HAS_GRANULARITY,middle
Das weiße Blatt,Unknown,HAS_PHASE,Unknown
Das weiße Blatt,attitude,HAS_COMPETENCE,attitude
Das weiße Blatt,low,HAS_GRANULARITY,low
Definition Gewalt,Coping & Consequences,HAS_PHASE,Coping & Consequences
Definition Gewalt,knowledge,HAS_COMPETENCE,knowledge
Definition Gewalt,high,HAS_GRANULARITY,high
Definition gemeinschaftsbasierter Gewalt,Situative,HAS_PHASE,Situative
Definition gemeinschaftsbasierter Gewalt,knowledge,HAS_COMPETENCE,knowledge
Definition gemeinschaftsbasierter Gewalt,high,HAS_GRANULARITY,high
Den Kern des reifen kindlichen Selbst bildet der Andere im Moment der Reflexion,Unknown,HAS_PHASE,Unknown
Den Kern des reifen kindlichen Selbst bildet der Andere im Moment der Reflexion,knowledge,HAS_COMPETENCE,knowledge
Den Kern des reifen kindlichen Selbst bildet der Andere im Moment der Reflexion,middle,HAS_GRANULARITY,middle
Depersonalisation/Derealisation:,Unknown,HAS_PHASE,Unknown
Depersonalisation/Derealisation:,knowledge,HAS_COMPETENCE,knowledge
Depersonalisation/Derealisation:,low,HAS_GRANULARITY,low
Der Widerspruch als Grundlage des Verständnisses,Coping & Consequences,HAS_PHASE,Coping & Consequences
Der Widerspruch als Grundlage des Verständnisses,knowledge,HAS_COMPETENCE,knowledge
Der Widerspruch als Grundlage des Verständnisses,middle,HAS_GRANULARITY,middle
Der Zusammenbruch der Grenzen,Coping & Consequences,HAS_PHASE,Coping & Consequences
Der Zusammenbruch der Grenzen,attitude,HAS_COMPETENCE,attitude
Der Zusammenbruch der Grenzen,middle,HAS_GRANULARITY,middle
Die Begegnung mit dem Verlust,Unknown,HAS_PHASE,Unknown
Die Begegnung mit dem Verlust,knowledge,HAS_COMPETENCE,knowledge
Die Begegnung mit dem Verlust,middle,HAS_GRANULARITY,middle
Die peritraumatische Situation,Situative,HAS_PHASE,Situative
Die peritraumatische Situation,knowledge,HAS_COMPETENCE,knowledge
Die peritraumatische Situation,middle,HAS_GRANULARITY,middle
Die Übermittlung traumatischer Erfahrungen,Unknown,HAS_PHASE,Unknown
Die Übermittlung traumatischer Erfahrungen,knowledge,HAS_COMPETENCE,knowledge
Die Übermittlung traumatischer Erfahrungen,middle,HAS_GRANULARITY,middle
Diskriminierungserfahrungen von Geflüchteten,Situative,HAS_PHASE,Situative
Diskriminierungserfahrungen von Geflüchteten,knowledge,HAS_COMPETENCE,knowledge
Diskriminierungserfahrungen von Geflüchteten,middle,HAS_GRANULARITY,middle
Dissoziation,Coping & Consequences,HAS_PHASE,Coping & Consequences
Dissoziation,knowledge,HAS_COMPETENCE,knowledge
Dissoziation,middle,HAS_GRANULARITY,middle
Dissoziative Amnesie:,Coping & Consequences,HAS_PHASE,Coping & Consequences
Dissoziative Amnesie:,knowledge,HAS_COMPETENCE,knowledge
Dissoziative Amnesie:,low,HAS_GRANULARITY,low
Dissoziative Identitätsstörung (DIS):,Coping & Consequences,HAS_PHASE,Coping & Consequences
Dissoziative Identitätsstörung (DIS):,knowledge,HAS_COMPETENCE,knowledge
Dissoziative Identitätsstörung (DIS):,low,HAS_GRANULARITY,low
Dissoziative Störungen:,Coping & Consequences,HAS_PHASE,Coping & Consequences
Dissoziative Störungen:,knowledge,HAS_COMPETENCE,knowledge
Dissoziative Störungen:,middle,HAS_GRANULARITY,middle
Distanzierungstechniken,Coping & Consequences,HAS_PHASE,Coping & Consequences
Distanzierungstechniken,skill,HAS_COMPETENCE,skill
Distanzierungstechniken,middle,HAS_GRANULARITY,middle
DistanzierungstechnikenFunktion,Coping & Consequences,HAS_PHASE,Coping & Consequences
DistanzierungstechnikenFunktion,skill,HAS_COMPETENCE,skill
DistanzierungstechnikenFunktion,middle,HAS_GRANULARITY,middle
Distanzierungstechnikenwichtige Elemente,Coping & Consequences,HAS_PHASE,Coping & Consequences
Distanzierungstechnikenwichtige Elemente,attitude,HAS_COMPETENCE,attitude
Distanzierungstechnikenwichtige Elemente,middle,HAS_GRANULARITY,middle
"Dritte Phase des Verlaufsmodells (nach G. Fischer, P. Riedesser)",Situative,HAS_PHASE,Situative
"Dritte Phase des Verlaufsmodells (nach G. Fischer, P. Riedesser)",knowledge,HAS_COMPETENCE,knowledge
"Dritte Phase des Verlaufsmodells (nach G. Fischer, P. Riedesser)",middle,HAS_GRANULARITY,middle
EINFÜHRUNG:,Antecedent,HAS_PHASE,Antecedent
EINFÜHRUNG:,knowledge,HAS_COMPETENCE,knowledge
EINFÜHRUNG:,high,HAS_GRANULARITY,high
Ein Phantom entsteht,Coping & Consequences,HAS_PHASE,Coping & Consequences
Ein Phantom entsteht,knowledge,HAS_COMPETENCE,knowledge
Ein Phantom entsteht,middle,HAS_GRANULARITY,middle
"Ein Phantom, das sich nicht abschütteln lässt",Unknown,HAS_PHASE,Unknown
"Ein Phantom, das sich nicht abschütteln lässt",knowledge,HAS_COMPETENCE,knowledge
"Ein Phantom, das sich nicht abschütteln lässt",middle,HAS_GRANULARITY,middle
Ein Trauma ist eine seelische Verletzung durch ein überwältigendes Ereignis,Coping & Consequences,HAS_PHASE,Coping & Consequences
Ein Trauma ist eine seelische Verletzung durch ein überwältigendes Ereignis,knowledge,HAS_COMPETENCE,knowledge
Ein Trauma ist eine seelische Verletzung durch ein überwältigendes Ereignis,high,HAS_GRANULARITY,high
"Eine Situation kann traumatisch wirken, wenn eine Person einer schwerwiegenden Bedrohung ausgesetzt ist und gleichzeitig erlebt, dass Kampf- oder Fluchtversuche ins Leere laufen. Entscheidend ist nicht nur das objektive Ereignis selbst, sondern ob die Situation die subjektiv verfügbaren Bewältigungsmöglichkeiten deutlich übersteigt und in der Folge Gefühle von, Hilflosigkeit oder Ausgeliefertsein auslöst. Das Erlebte kann dadurch das Vertrauen in Sicherheit, in andere Menschen oder in die eigene Handlungsfähigkeit nachhaltig erschüttern, und so das komplette Selbst- und Weltverständnis verändern. Ob ein traumatisches Ereignis tatsächlich zu einem psychischen Traumatisierung führt, bzw, ob oder wie gut man sich erholt hängt auch von der persönlichen Lebensgeschichte und Schutzfaktoren, wie Sicherheit und Vorhersehbarkeit spendenden sozialen Beziehungen und Lebensumständen vor und nach dem Schockerlebnis der traumatischen Situation ab. ”",Antecedent,HAS_PHASE,Antecedent
